"hill0","hill1","hill2","Nu","M","Jm","Sm","J","timesteps"
368,29.0679970159495,3.43352355053813,0.371093716286123,0.383744750451297,10000,1000,1000,1000
390,26.3893489079265,3.1494872634736,0.5106840738561,0.119887913390994,10000,1000,1000,1000
224,15.8317474992745,2.80530089657419,0.0189071683678776,0.505200590472668,10000,1000,1000,1000
232,14.2740028411582,2.57883498550697,0.115506368782371,0.419650392886251,10000,1000,1000,1000
401,38.4887850189563,4.00358721414387,0.373461154941469,0.533896785741672,10000,1000,1000,1000
326,28.4555929408877,3.5743902090304,0.191809522267431,0.514429789222777,10000,1000,1000,1000
390,27.2899174977616,3.2173168864095,0.578854994801804,0.116219815984368,10000,1000,1000,1000
84,2.51783985070815,1.31165431088306,0.0645923470146954,0.0689152032136917,10000,1000,1000,1000
137,3.82431821668755,1.49014862742409,0.154619879135862,0.117447589617223,10000,1000,1000,1000
477,58.6033609917398,5.03028229944263,0.540614065015689,0.545423729158938,10000,1000,1000,1000
413,43.0121956808937,4.2890842805061,0.390316269826144,0.523435354884714,10000,1000,1000,1000
141,4.27636104194372,1.55384218557226,0.0612800087314099,0.169493629876524,10000,1000,1000,1000
251,23.7137512974339,3.50292143647806,0.00196577562019229,0.598815287835896,10000,1000,1000,1000
434,43.7704155052659,4.23782684239521,0.392391690798104,0.552932371711358,10000,1000,1000,1000
200,10.090845755188,2.21057006180755,0.0630329579114914,0.378261894034222,10000,1000,1000,1000
475,53.3306183126398,4.6697549312612,0.546664129011333,0.562199301598594,10000,1000,1000,1000
381,28.3891690253382,3.32309819090544,0.406369540002197,0.305434274068102,10000,1000,1000,1000
65,1.99825421801477,1.2206524631546,0.0240121375769377,0.0641504446975887,10000,1000,1000,1000
236,9.52679504656027,2.07982363095612,0.320760441105813,0.0651292848866433,10000,1000,1000,1000
239,14.5660763700018,2.5874560132478,0.0691408704500645,0.432148595759645,10000,1000,1000,1000
385,30.3483586414846,3.45984845863761,0.389969093352556,0.450339079275727,10000,1000,1000,1000
324,18.4782030435157,2.71876546297862,0.455872307019308,0.0376235167030245,10000,1000,1000,1000
372,25.2725630400887,3.12668059081764,0.413915221486241,0.199974478036165,10000,1000,1000,1000
322,17.303100706632,2.62312970851787,0.430574376834556,0.0751667347736657,10000,1000,1000,1000
205,10.2750277068441,2.22372447164307,0.0185471752658486,0.385087697720155,10000,1000,1000,1000
310,20.819362264049,2.98560936287101,0.21445213383995,0.456596455536783,10000,1000,1000,1000
338,20.6153183351086,2.85815546079188,0.393867855146527,0.278736494947225,10000,1000,1000,1000
276,14.0027392190162,2.43782331631735,0.260064363107085,0.286625360045582,10000,1000,1000,1000
428,40.8443740919639,4.03727209599017,0.557342889346182,0.206910362793133,10000,1000,1000,1000
128,4.16620815081298,1.55367802198144,0.00199736366048455,0.220934838848189,10000,1000,1000,1000
401,31.7673109514183,3.51207451217296,0.455084911175072,0.385691466461867,10000,1000,1000,1000
310,15.9398143786059,2.54009540598349,0.391860486008227,0.0954848027788103,10000,1000,1000,1000
201,12.9440571426014,2.53671900763554,0.00284203081391752,0.426158095384017,10000,1000,1000,1000
401,33.4059180261232,3.63292886725288,0.435065848845988,0.310112408967689,10000,1000,1000,1000
434,40.3810894768074,3.98921316759496,0.564322523446754,0.285937601700425,10000,1000,1000,1000
339,29.3891688900556,3.58886017800752,0.196003237785771,0.543515074811876,10000,1000,1000,1000
77,2.44904329030534,1.30851002580382,0.109657252952456,0.0498309386428446,10000,1000,1000,1000
151,4.3469192675081,1.55391945103133,0.160706662153825,0.0814090590924025,10000,1000,1000,1000
33,1.34635987706411,1.08274792762047,0.0388153363019228,0.0168143214192241,10000,1000,1000,1000
363,31.0494467494674,3.61729064930377,0.306995529122651,0.49610057794489,10000,1000,1000,1000
463,48.5055051882313,4.40051750085809,0.594081195630133,0.484640883654356,10000,1000,1000,1000
192,8.2807574096995,2.01503213976264,0.0482295166701078,0.304306252487004,10000,1000,1000,1000
233,12.5480838958857,2.39214992081986,0.130660966504365,0.36194671606645,10000,1000,1000,1000
227,11.270039805029,2.27818456028761,0.108192601008341,0.298488620761782,10000,1000,1000,1000
203,6.85431801374326,1.82468432961096,0.277159809786826,0.0755384081974626,10000,1000,1000,1000
271,18.4447507758388,2.87516604083889,0.084587067598477,0.503492802428082,10000,1000,1000,1000
165,7.68876465281231,1.99731560782308,0.0121334101539105,0.370001258002594,10000,1000,1000,1000
389,33.9843744120885,3.71672601039208,0.320730814710259,0.487470820220187,10000,1000,1000,1000
233,16.0079776796955,2.76075313345483,0.0667978181038052,0.449522130517289,10000,1000,1000,1000
408,31.9576284221607,3.49929314278527,0.519543997803703,0.175763054424897,10000,1000,1000,1000
390,38.0717842048694,4.05041962347298,0.337546311412007,0.497654063254595,10000,1000,1000,1000
250,19.7742869597596,3.09898787056149,0.0482206488959491,0.545630798209459,10000,1000,1000,1000
198,8.79563795292577,2.06155812563136,0.0711980792228133,0.312118726875633,10000,1000,1000,1000
411,32.1630776319661,3.49948907459523,0.545205524051562,0.169878455065191,10000,1000,1000,1000
266,17.3622324692535,2.8166475134636,0.134267837880179,0.42853806973435,10000,1000,1000,1000
448,47.8465142516385,4.43655723158828,0.49488483807072,0.523611817974597,10000,1000,1000,1000
47,1.76198834564138,1.18114793405415,0.0277825667057186,0.0417442751582712,10000,1000,1000,1000
215,7.68205468837918,1.90601806142713,0.23238822799176,0.0905140429269522,10000,1000,1000,1000
348,28.6075753764446,3.48354373937526,0.327332563698292,0.465519371721894,10000,1000,1000,1000
102,2.86841705246379,1.36108124293939,0.0996893548406661,0.0574215240776539,10000,1000,1000,1000
458,52.8054946796899,4.72951881875537,0.45288144336082,0.597555075539276,10000,1000,1000,1000
323,17.2227748443367,2.61469353177119,0.489373964583501,0.029093636199832,10000,1000,1000,1000
444,45.3760216713439,4.29114565006564,0.482913016201928,0.546717087412253,10000,1000,1000,1000
249,20.7714217075819,3.21029348503044,0.0141945479437709,0.579930848255753,10000,1000,1000,1000
338,23.9166701812788,3.13642836083988,0.330136630497873,0.372420991631225,10000,1000,1000,1000
251,10.2022370282594,2.11663505824982,0.374926368473098,0.0144031603820622,10000,1000,1000,1000
391,37.0157093537977,3.94014137227257,0.359387162793428,0.566193155245855,10000,1000,1000,1000
162,7.28853688985715,1.94779898714452,0.0151241031009704,0.317906459793448,10000,1000,1000,1000
286,16.6578319822085,2.67331073494663,0.218959677033126,0.355231773247942,10000,1000,1000,1000
359,26.1265591518249,3.23920211973393,0.375883067585528,0.363623239193112,10000,1000,1000,1000
349,28.7633344775558,3.49647904560115,0.246081691794097,0.519029020098969,10000,1000,1000,1000
313,26.523762621676,3.45611767389461,0.115911309840158,0.540549722174183,10000,1000,1000,1000
474,54.830825342079,4.77185749324781,0.544289685599506,0.517103985557333,10000,1000,1000,1000
376,30.7032382061324,3.52422907488994,0.285596363665536,0.43203246826306,10000,1000,1000,1000
325,20.2277052456116,2.85791041022452,0.368023122288287,0.27019058461301,10000,1000,1000,1000
393,27.6151562586771,3.22897292829106,0.539079731935635,0.196301277168095,10000,1000,1000,1000
290,15.1914839982452,2.52353193529668,0.27403441448696,0.224405649863183,10000,1000,1000,1000
343,24.310864675968,3.15851979128508,0.317706409329548,0.327394663263112,10000,1000,1000,1000
277,12.2436696085116,2.26567279153547,0.336565063102171,0.11686967597343,10000,1000,1000,1000
480,54.3545738687788,4.71049309441711,0.553740437887609,0.515815960848704,10000,1000,1000,1000
203,7.1087855756305,1.85455813297922,0.162782877730206,0.238129782909527,10000,1000,1000,1000
381,25.3026773873585,3.09434662870943,0.528222196362913,0.187019094033167,10000,1000,1000,1000
203,11.7886095869334,2.39821956179733,0.00076242545619607,0.445820799283683,10000,1000,1000,1000
421,33.8264418956568,3.57937990822482,0.551231868378818,0.212185732321814,10000,1000,1000,1000
313,15.8507051246041,2.52418166030577,0.445612081093714,0.058825963223353,10000,1000,1000,1000
413,38.4825021707163,3.94132160396036,0.36336108231917,0.473271097289398,10000,1000,1000,1000
243,19.0291424237958,3.05556234569414,0.034677138319239,0.529644560208544,10000,1000,1000,1000
336,23.6310239438333,3.1145080011711,0.340950792375952,0.366507519269362,10000,1000,1000,1000
389,30.2695482048703,3.45941757245759,0.429010593239218,0.274010476330295,10000,1000,1000,1000
315,26.1969642326265,3.43048465887266,0.211003459850326,0.538760068221018,10000,1000,1000,1000
160,4.57305028723146,1.57742142075192,0.217438809620216,0.00400673705153167,10000,1000,1000,1000
278,18.1025696422428,2.82735065933822,0.168013089476153,0.425089701684192,10000,1000,1000,1000
169,7.42790462823108,1.94804941811763,0.00364110320806503,0.340142159722745,10000,1000,1000,1000
211,6.64805718166169,1.78615444520255,0.286646819254383,0.0183929486665875,10000,1000,1000,1000
261,13.9949825000641,2.47577454606676,0.19413468609564,0.297701399680227,10000,1000,1000,1000
214,9.5053489157413,2.11585580019552,0.107436149893329,0.321941621974111,10000,1000,1000,1000
418,35.9915765381488,3.74658124461441,0.494544756319374,0.444832010893151,10000,1000,1000,1000
115,3.55120707769624,1.46844603167144,0.042851145984605,0.140841072611511,10000,1000,1000,1000
383,25.5111217096987,3.1052428920991,0.555697930371389,0.0204167176969349,10000,1000,1000,1000
287,14.1223942388365,2.42303237655865,0.352980526629835,0.149832288594916,10000,1000,1000,1000
360,34.3519753259495,3.89174716097053,0.277314418181777,0.544731284910813,10000,1000,1000,1000
448,43.3526194805737,4.13640199209119,0.542740649264306,0.407027465058491,10000,1000,1000,1000
356,28.8091063265693,3.45850827621039,0.327475076308474,0.456117073819041,10000,1000,1000,1000
245,10.4394722585649,2.15378916127145,0.307935075508431,0.0965407089795917,10000,1000,1000,1000
205,7.17619696890907,1.85962093486862,0.298942267382517,0.00672123832628131,10000,1000,1000,1000
440,46.1219704374272,4.36254493421281,0.540492593776435,0.476494705723599,10000,1000,1000,1000
230,8.95998874906881,2.02144347235476,0.228604739159346,0.135196130163968,10000,1000,1000,1000
239,16.4351003694884,2.79746885018438,0.0486563947051764,0.496372145740315,10000,1000,1000,1000
372,34.3814188856404,3.83226923990779,0.300220579421148,0.559853779245168,10000,1000,1000,1000
158,4.92865752666415,1.63410441273555,0.103885240852833,0.139373604068533,10000,1000,1000,1000
338,26.2830267321841,3.33306668799834,0.266829973831773,0.438036741362885,10000,1000,1000,1000
205,7.02540597035982,1.83960823702983,0.240725659858435,0.123577693803236,10000,1000,1000,1000
116,3.05085541187924,1.38038799945888,0.100930434186012,0.0813848728314042,10000,1000,1000,1000
316,22.7906696022683,3.11375157244461,0.20009160367772,0.518851337581873,10000,1000,1000,1000
391,28.5158429921523,3.29941534360121,0.528747797990218,0.0824878280516714,10000,1000,1000,1000
210,8.59329689979497,2.01542200921453,0.11895138588734,0.244780709501356,10000,1000,1000,1000
198,7.25684085015264,1.88487912270185,0.165105599630624,0.186397628858685,10000,1000,1000,1000
120,3.40133124850285,1.43708306627539,0.123552867863327,0.0591716025955975,10000,1000,1000,1000
258,14.7358705840868,2.56301164119891,0.120089350361377,0.381841346528381,10000,1000,1000,1000
166,4.88848379196906,1.61367362482733,0.226453741639853,0.0525924246758223,10000,1000,1000,1000
233,10.0851429412891,2.1349182966768,0.138304588152096,0.281641118181869,10000,1000,1000,1000
274,20.2888222667284,3.05750556466016,0.096977517195046,0.468967939680442,10000,1000,1000,1000
367,23.3549700536901,2.98835735972658,0.533280603401363,0.0500435517635196,10000,1000,1000,1000
383,39.6362137902107,4.21631376120485,0.304223262006417,0.561722253682092,10000,1000,1000,1000
189,9.18604043544114,2.13371569518592,0.0367898412980139,0.344339420925826,10000,1000,1000,1000
208,6.86882776507444,1.81984946205248,0.241074645146728,0.0760059284046292,10000,1000,1000,1000
321,17.716289151569,2.6658136063127,0.416276582563296,0.121220498392358,10000,1000,1000,1000
470,52.7531828396882,4.64973543005402,0.558154157409444,0.369278263952583,10000,1000,1000,1000
200,7.45539109344496,1.90065648675051,0.171581916650757,0.137399578280747,10000,1000,1000,1000
123,3.15450325883283,1.39344079548748,0.154842316824943,0.000572784058749676,10000,1000,1000,1000
491,54.8251691362632,4.67097642091101,0.5924299208913,0.466847046744078,10000,1000,1000,1000
67,1.95420565253358,1.20995356198229,0.081872297404334,0.0224028063006699,10000,1000,1000,1000
296,15.383967341918,2.52378668954904,0.262127052526921,0.30796559038572,10000,1000,1000,1000
320,18.8064034037914,2.76368299450585,0.286689485795796,0.314113226998597,10000,1000,1000,1000
410,35.237471275014,3.71774853148944,0.463635898428038,0.37293507582508,10000,1000,1000,1000
266,19.7307279758102,3.02577353900529,0.0322403880301863,0.587301549268886,10000,1000,1000,1000
464,51.1431461546995,4.60859225940843,0.518379024323076,0.588274784898385,10000,1000,1000,1000
423,40.2195947201026,4.03648986841042,0.485228825407103,0.431349671026692,10000,1000,1000,1000
387,33.7935021148522,3.71650499869934,0.380981242004782,0.474149583326653,10000,1000,1000,1000
161,5.32993654283069,1.68105085851266,0.106965640559793,0.128993526427075,10000,1000,1000,1000
237,9.77338700927468,2.0980987029554,0.229681828804314,0.177147435257211,10000,1000,1000,1000
419,35.576243005549,3.70392319544875,0.526983170723543,0.228837154665962,10000,1000,1000,1000
254,12.9163746322852,2.38512066325438,0.197242768574506,0.332122376281768,10000,1000,1000,1000
155,5.42657545780328,1.70291607348423,0.0488426035735756,0.250149981351569,10000,1000,1000,1000
438,42.7334051313056,4.13602561027057,0.468476162804291,0.381877171900123,10000,1000,1000,1000
307,19.4592803664243,2.8570938783907,0.232732884725556,0.373678205860779,10000,1000,1000,1000
313,27.8909157054606,3.57398141529671,0.169453304400668,0.56108887558803,10000,1000,1000,1000
482,54.8280293102598,4.73104035577422,0.559875975502655,0.589458225807175,10000,1000,1000,1000
384,28.5127122940879,3.32316445011606,0.474977728771046,0.265270238136873,10000,1000,1000,1000
264,24.6393383424687,3.53005132694635,0.0489679538179189,0.598463835893199,10000,1000,1000,1000
360,24.4211567114963,3.09369566696992,0.522006081137806,0.0392899717669934,10000,1000,1000,1000
67,2.18792867780398,1.25922698573799,0.11145114605315,0.0142243577633053,10000,1000,1000,1000
56,1.83930628244196,1.18899278043584,0.0112293055281043,0.0861327193211764,10000,1000,1000,1000
192,7.11360625243306,1.86965512341592,0.144597508152947,0.177355493372306,10000,1000,1000,1000
402,28.6129148893939,3.27589595754449,0.568147555645555,0.149091296363622,10000,1000,1000,1000
268,18.7120770545372,2.9045450320662,0.0920953558757901,0.492066987371072,10000,1000,1000,1000
311,15.6843732305505,2.50835281487357,0.388531344383955,0.116655345121399,10000,1000,1000,1000
238,14.2717747962377,2.56267009722773,0.064503621077165,0.448641474265605,10000,1000,1000,1000
319,26.1943781992341,3.40576255023507,0.158339509600773,0.560738269099966,10000,1000,1000,1000
265,10.2026943075769,2.09248796819421,0.361769804544747,0.066345932520926,10000,1000,1000,1000
274,12.4357009105096,2.29975990506594,0.268264131154865,0.271174467355013,10000,1000,1000,1000
258,11.5137968044156,2.23828815721738,0.306420525955036,0.0739639565348625,10000,1000,1000,1000
422,37.966065989492,3.86503304603266,0.498051237920299,0.442188345640898,10000,1000,1000,1000
458,53.1643025255459,4.77030959309258,0.5310439303983,0.540291886450723,10000,1000,1000,1000
264,11.553546190556,2.22520894712016,0.285352506441996,0.142628051619977,10000,1000,1000,1000
405,32.429208543925,3.53872068169927,0.532296874187887,0.168363850750029,10000,1000,1000,1000
107,2.83150197100091,1.35161802193405,0.105959341675043,0.0577656528912485,10000,1000,1000,1000
321,24.1912989669199,3.22576482884096,0.24160530413501,0.451625379407778,10000,1000,1000,1000
473,50.2324443711269,4.47515394529571,0.567357992660254,0.533059883723035,10000,1000,1000,1000
353,28.94824820963,3.49657685126269,0.263363504363224,0.504373553954065,10000,1000,1000,1000
288,20.3601220673231,3.00589154743301,0.19550239238888,0.43004038548097,10000,1000,1000,1000
352,23.7051012005576,3.06124947958766,0.430601284559816,0.187540756165981,10000,1000,1000,1000
